,partido,partido_num,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,who,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
561,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-18,"Lobato: “España derrotó a ETA hace 12 años. Los españoles no se merecen que el PP y Ayuso les falten así al respeto y a la inteligencia.”

Ya está bien.","lobato: ""espana derroto a eta hace 12 anos. los espanoles no se merecen que el pp y ayuso les falten asi al respeto y a la inteligencia.""  ya esta bien.",negative,0,0.94821227,0.030533245,0.021254515,True,False,False,True," @psoe_m
",23000,388,0.016869565217391306,405,0.017608695652173913,625,0.02717391304347826,609718,0.1819,27
562,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-19,"🔴Minuto final debate servicios sociales 
@SoydemadridC
. 
""Los madrileños/as necesitamos un Gob. Regional que tienda una mano a las familias en dificultad para volver a empezar, sin importar si viven en Parla o en Pozuelo. Y que garantice cuidados dignos que merecen los mayores""","minuto final debate servicios sociales   .  ""los madrilenos/as necesitamos un gob. regional que tienda una mano a las familias en dificultad para volver a empezar, sin importar si viven en parla o en pozuelo. y que garantice cuidados dignos que merecen los mayores""",positive,2,0.33103907,0.22047709,0.4484838,True,False,False,True," @Lorenamp82
",3704,13,0.003509719222462203,77,0.020788336933045357,91,0.02456803455723542,609718,0.1819,27
563,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-19,"O hablamos de ETA, que acabó hace 12 años, o hablamos de los próximos 12 años de Madrid. 

Yo voy a hablar del futuro de Madrid. 
De la ciencia, la innovación y las oportunidades para todos.","o hablamos de eta, que acabo hace 12 anos, o hablamos de los proximos 12 anos de madrid.   yo voy a hablar del futuro de madrid.  de la ciencia, la innovacion y las oportunidades para todos.",negative,0,0.63894415,0.24566056,0.11539531,True,False,False,False,False,35400,627,0.01771186440677966,412,0.011638418079096045,672,0.018983050847457626,609718,0.1819,27
564,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-19,"El principal problema en Madrid es la Sanidad. 

Y el principal reto de Madrid y mi prioridad, es la Educación. 

Más hablar del Madrid de los próximos 12 años. Y menos de algo que afortunadamente acabó hace 12 años.","el principal problema en madrid es la sanidad.   y el principal reto de madrid y mi prioridad, es la educacion.   mas hablar del madrid de los proximos 12 anos. y menos de algo que afortunadamente acabo hace 12 anos.",negative,0,0.765729,0.11632109,0.11794986,True,False,False,False,False,10100,207,0.020495049504950496,266,0.026336633663366336,482,0.047722772277227724,609718,0.1819,27
565,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-20,"Gracias por el reconocimiento, por tu respaldo y amistad, José Luis.

¡Vamos a por ello! Por una política que escucha, que respeta, que cumple, que une a Madrid.","gracias por el reconocimiento, por tu respaldo y amistad, jose luis.  !vamos a por ello! por una politica que escucha, que respeta, que cumple, que une a madrid.",positive,2,0.007194707,0.009870375,0.9829349,True,False,False,False,False,42500,427,0.010047058823529412,562,0.013223529411764705,1022,0.02404705882352941,609718,0.1819,27
566,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-20,"El Madrid que queremos es real  y está ahí. Solo hay que explicarlo. 

La gente quiere certezas, no insultos.

🗞️Os dejo mi entrevista en 
@eldiarioes
: https://eldiario.es/madrid/juan-lobato-no-quiero-insultar-explicar-hay-modelo-real-madrid_1_10220205.html","el madrid que queremos es real  y esta ahi. solo hay que explicarlo.   la gente quiere certezas, no insultos.  os dejo mi entrevista en   : ",negative,0,0.69214886,0.18158615,0.12626505,True,False,True,False," @eldiarioes
",5830,72,0.012349914236706689,159,0.02727272727272727,260,0.044596912521440824,609718,0.1819,27
567,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-20,"¿Quien ha ido a Bilbao hoy?

Y, ¿quién ha ido a Madrid ciudad, Getafe y Colmenar de Oreja?

Y sobre todo, ¿para qué?","?quien ha ido a bilbao hoy?  y, ?quien ha ido a madrid ciudad, getafe y colmenar de oreja?  y sobre todo, ?para que?",negative,0,0.9183567,0.06719625,0.014447095,True,False,False,False,False,23400,196,0.008376068376068376,418,0.017863247863247864,656,0.028034188034188036,609718,0.1819,27
568,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-21,"Hago un llamamiento a la mayoría democrática madrileña para dar la cara por Madrid frente a la confrontación permanente y los eslóganes vacíos.

Propuestas concretas y coherencia. 

#MadridDaParaTodos",hago un llamamiento a la mayoria democratica madrilena para dar la cara por madrid frente a la confrontacion permanente y los esloganes vacios.  propuestas concretas y coherencia.   #madriddaparatodos,positive,2,0.3635584,0.16049773,0.47594383,True,False,False,False,False,19100,172,0.009005235602094241,435,0.022774869109947644,722,0.037801047120418846,609718,0.1819,27
569,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-21," - “Para salir en los medios tienes que hacer el número”. 

- “Pues merece la pena no hacerlo. Cada semana es una victoria”.

#MadridDaParaTodos 
#LobatoPresidente 
#VotaPSOE","- ""para salir en los medios tienes que hacer el numero"".   - ""pues merece la pena no hacerlo. cada semana es una victoria"".  #madriddaparatodos  #lobatopresidente  #votapsoe",negative,0,0.73937774,0.13284115,0.1277811,True,False,False,True," @psoe_m
",24100,69,0.002863070539419087,249,0.01033195020746888,413,0.017136929460580912,609718,0.1819,27
570,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-21,"Mientras la señora 
@ayuso
 tomaba cañas en Madrid, otros recogíamos en brazos a compañeros socialistas desangrándose en las calles de Mondragón.

No voy a consentir que venga a darnos lecciones de 
lucha por la paz y la libertad.

¡YA BASTA!

#LoQueVotasImporta","mientras la senora    tomaba canas en madrid, otros recogiamos en brazos a companeros socialistas desangrandose en las calles de mondragon.  no voy a consentir que venga a darnos lecciones de  lucha por la paz y la libertad.  !ya basta!  #loquevotasimporta",negative,0,0.9423904,0.031171206,0.026438424,True,False,False,True," @enekoandueza
",108600,192,0.0017679558011049724,651,0.005994475138121547,930,0.00856353591160221,609718,0.1819,27
571,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-22,"Mi solidaridad y apoyo a 
@vinijr
.  

Condeno todo tipo de racismo y xenofobia, ocurra donde ocurra. Lo que pasó anoche merece todo el rechazo. 

Invito a los políticos de Madrid a que trabajemos juntos para frenarlo de una vez y por todas, en el deporte y donde sea necesario.","mi solidaridad y apoyo a   .    condeno todo tipo de racismo y xenofobia, ocurra donde ocurra. lo que paso anoche merece todo el rechazo.   invito a los politicos de madrid a que trabajemos juntos para frenarlo de una vez y por todas, en el deporte y donde sea necesario.",positive,2,0.196728,0.103348814,0.6999231,True,False,False,False,False,6237,40,0.00641333974667308,128,0.020522687189353857,274,0.0439313772647106,609718,0.1819,27
572,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-22,"Hay mucho Madrid fuera de la M-30.

Tenemos productos de primera calidad y hay que facilitar su consumo.

Hoy hemos venido con el ministro 
@LuisPlanas
  a pedir la Denominación de Origen para el espárrago de la Vega.

El campo madrileño necesita apoyo para sacar todo su potencial.",hay mucho madrid fuera de la m-30.  tenemos productos de primera calidad y hay que facilitar su consumo.  hoy hemos venido con el ministro     a pedir la denominacion de origen para el esparrago de la vega.  el campo madrileno necesita apoyo para sacar todo su potencial.,negative,0,0.4760599,0.14773972,0.3762004,True,False,False,False,False,7471,66,0.008834158747155669,201,0.026904028911792263,335,0.04484004818632044,609718,0.1819,27
573,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-23,"Lo he dicho siempre, y ayer lo repetí. Hay que dar la cara contra el racismo. 

El PSOE va a liderar esa lucha y animo a la sociedad y al resto de partidos a unirse. 

Necesitamos más respeto y más educación. Dentro y fuera de la política. Debemos dar ejemplo.","lo he dicho siempre, y ayer lo repeti. hay que dar la cara contra el racismo.   el psoe va a liderar esa lucha y animo a la sociedad y al resto de partidos a unirse.   necesitamos mas respeto y mas educacion. dentro y fuera de la politica. debemos dar ejemplo.",positive,2,0.3628489,0.19254538,0.4446057,True,False,False,False,False,11200,141,0.012589285714285714,299,0.026696428571428572,472,0.04214285714285714,609718,0.1819,27
574,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-23,"Mi prioridad para Madrid: educación y jóvenes. 

Presente y futuro.",mi prioridad para madrid: educacion y jovenes.   presente y futuro.,positive,2,0.0130641535,0.027458087,0.9594777,True,False,False,False,False,10700,120,0.011214953271028037,245,0.022897196261682243,443,0.0414018691588785,609718,0.1819,27
575,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"Sobre sushi, ligar en política y el tirón de orejas que me dio un buen amigo...

Os dejo esta original entrevista de 
@ipnova
 para 
@elespanolcom
.","sobre sushi, ligar en politica y el tiron de orejas que me dio un buen amigo...  os dejo esta original entrevista de    para   .",negative,0,0.4739242,0.32883617,0.19723967,True,False,True,False," @elespanolcom
",3686,16,0.004340748779164406,83,0.022517634291915355,126,0.0341833966359197,609718,0.1819,27
576,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"Frente a una presidenta a la fuga, un presidente que se queda en Madrid para trabajar por los madrileños.","frente a una presidenta a la fuga, un presidente que se queda en madrid para trabajar por los madrilenos.",negative,0,0.889528,0.06834224,0.042129833,True,False,False,False,False,8070,110,0.013630731102850062,230,0.028500619578686492,367,0.04547707558859975,609718,0.1819,27
577,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"En Madrid paga los mismos impuestos quien gana 50.000€ que quien gana 300.000€.

Así beneficia Ayuso a las grandes fortunas a costa de los servicios públicos de TODOS.

Mi propuesta fiscal es clara y concreta. Una mayor aportación de los que ganan mucho más. Para sanidad, educación y el futuro de los jóvenes.","en madrid paga los mismos impuestos quien gana 50.000EUR que quien gana 300.000EUR.  asi beneficia ayuso a las grandes fortunas a costa de los servicios publicos de todos.  mi propuesta fiscal es clara y concreta. una mayor aportacion de los que ganan mucho mas. para sanidad, educacion y el futuro de los jovenes.",positive,2,0.2830069,0.120481946,0.5965112,True,False,False,False,False,146300,518,0.0035406698564593303,371,0.002535885167464115,483,0.0033014354066985647,609718,0.1819,27
578,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"Calidad de vida para los madrileños y madrileñas: abrir los coles con un nuevo servicio público de actividades extraescolares gratuitas. 

Lo que ilusiona a la gente son las propuestas claras y solventes que les mejoren la vida.",calidad de vida para los madrilenos y madrilenas: abrir los coles con un nuevo servicio publico de actividades extraescolares gratuitas.   lo que ilusiona a la gente son las propuestas claras y solventes que les mejoren la vida.,positive,2,0.13438213,0.09797229,0.76764554,True,False,False,False,False,5080,57,0.011220472440944882,123,0.024212598425196852,218,0.042913385826771656,609718,0.1819,27
579,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,Un amuleto que llevo conmigo durante toda la campaña…😃,un amuleto que llevo conmigo durante toda la campana...,positive,2,0.33407554,0.20023236,0.4656921,True,False,False,False,False,6792,93,0.013692579505300354,86,0.012661955241460542,207,0.030477031802120143,609718,0.1819,27
580,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"A punto de entrar en el #DebateMadridRTVE. 

Nos vemos a las 22:30h. 

Mi equipo estará tuiteando en directo, ¡os leo cuando acabemos!","a punto de entrar en el #debatemadridrtve.   nos vemos a las 22:30h.   mi equipo estara tuiteando en directo, !os leo cuando acabemos!",neutral,1,0.02934573,0.91896564,0.051688604,True,False,False,False,False,14800,86,0.0058108108108108104,115,0.007770270270270271,255,0.01722972972972973,609718,0.1819,27
581,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"Lamento que hoy haya una presidenta ausente que no quiere explicar ni su gestión ni sus propuestas.

Y ahora, te mereces un debate con más respeto que ataques y más soluciones que eslóganes.

#DebateMadridRTVE","lamento que hoy haya una presidenta ausente que no quiere explicar ni su gestion ni sus propuestas.  y ahora, te mereces un debate con mas respeto que ataques y mas soluciones que esloganes.  #debatemadridrtve",negative,0,0.9381628,0.03352287,0.02831424,True,False,False,False,False,18400,158,0.00858695652173913,407,0.022119565217391304,670,0.03641304347826087,609718,0.1819,27
582,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"En Madrid hay 2.500 niños con protocolo de suicidio en los colegios, con sus padres sufriendo. 

Y solo hay 6 psicólogos para 1.600 colegios.

#DebateMadridRTVE","en madrid hay 2.500 ninos con protocolo de suicidio en los colegios, con sus padres sufriendo.   y solo hay 6 psicologos para 1.600 colegios.  #debatemadridrtve",negative,0,0.8466909,0.13935995,0.0139491,True,False,False,False,False,17700,56,0.0031638418079096044,269,0.01519774011299435,394,0.022259887005649716,609718,0.1819,27
583,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-24,"Crear empleos no es un propuesta. Hay que generar algo que cree el empleo.

#DebateMadridRTVE #VotaPSOE",crear empleos no es un propuesta. hay que generar algo que cree el empleo.  #debatemadridrtve #votapsoe,negative,0,0.36578658,0.35872948,0.2754839,True,False,False,False,False,6728,76,0.011296076099881093,158,0.02348394768133175,252,0.03745541022592152,609718,0.1819,27
584,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,"El modelo fiscal de Ayuso: te ahorras 50 euros al año en IRPF y con eso quiere que te pagues…

-La aportación voluntaria del colegio. 
-El logopeda o el psicólogo. 
-La sanidad privada. 

Y mientras, perdona 900 millones de euros a las grandes fortunas.

#DebateMadridRTVE","el modelo fiscal de ayuso: te ahorras 50 euros al ano en irpf y con eso quiere que te pagues...  -la aportacion voluntaria del colegio.  -el logopeda o el psicologo.  -la sanidad privada.   y mientras, perdona 900 millones de euros a las grandes fortunas.  #debatemadridrtve",negative,0,0.94346917,0.035479654,0.02105113,True,False,False,False,False,28400,282,0.009929577464788732,544,0.01915492957746479,799,0.028133802816901407,609718,0.1819,27
585,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,Te voy a pedir que pienses una cosa.,te voy a pedir que pienses una cosa.,negative,0,0.69219345,0.2434364,0.06437015,True,False,False,False,False,18100,168,0.009281767955801105,418,0.0230939226519337,599,0.0330939226519337,609718,0.1819,27
586,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,"Esto va en serio y hay que tener a Madrid en la cabeza. 

Hay una mayoría de gente cabal, progresista que ha visto en esta campaña que tenemos ilusión y un proyecto claro. Que tenemos sensibilidad y solvencia. 

Vamos a por todas el domingo. 
Vamos por Madrid. ❤️ 
#VotaPSOE","esto va en serio y hay que tener a madrid en la cabeza.   hay una mayoria de gente cabal, progresista que ha visto en esta campana que tenemos ilusion y un proyecto claro. que tenemos sensibilidad y solvencia.   vamos a por todas el domingo.  vamos por madrid.   #votapsoe",positive,2,0.19189617,0.09379169,0.7143122,True,False,False,False,False,7261,186,0.02561630629389891,209,0.028783914061424047,365,0.05026855804985539,609718,0.1819,27
587,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,"Hay que querer, pero también hay que saber. 

Y en eso, somos los únicos.","hay que querer, pero tambien hay que saber.   y en eso, somos los unicos.",negative,0,0.41391212,0.32206652,0.26402137,True,False,False,False,False,14800,457,0.03087837837837838,291,0.019662162162162163,489,0.03304054054054054,609718,0.1819,27
588,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,"Votar importa.

Votar al 
@PSOE
 es tener un Estado del bienestar fuerte.

En Madrid os pido a todos los votantes progresistas concentrar el voto en el PSOE para decirle adiós a Ayuso y a Almeida.

Abramos un nuevo mundo de dignidad para Madrid.",votar importa.  votar al    es tener un estado del bienestar fuerte.  en madrid os pido a todos los votantes progresistas concentrar el voto en el psoe para decirle adios a ayuso y a almeida.  abramos un nuevo mundo de dignidad para madrid.,positive,2,0.13511199,0.092153445,0.7727346,True,False,False,True,"  @sanchezcastejon
",235900,3575,0.015154726579058923,1237,0.005243747350572276,2412,0.010224671470962272,609718,0.1819,27
589,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-25,"Vamos a dar la cara por ti y por todos los madrileños y madrileñas❤️🙌🏻 

Este #28M: #VotaPSOE!!",vamos a dar la cara por ti y por todos los madrilenos y madrilenas   este #28m: #votapsoe!!,positive,2,0.044650707,0.049805537,0.9055438,True,False,False,True," @psoe_m
",8049,119,0.014784445272704684,164,0.020375201888433347,279,0.034662691017517705,609718,0.1819,27
590,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"Mi último mensaje, mi prioridad. 

Quiero ser el Presidente de la EDUCACIÓN. 

El domingo, a votar y a ganar.","mi ultimo mensaje, mi prioridad.   quiero ser el presidente de la educacion.   el domingo, a votar y a ganar.",positive,2,0.009924997,0.048796855,0.94127816,True,False,False,False,False,18100,248,0.013701657458563535,359,0.01983425414364641,615,0.03397790055248619,609718,0.1819,27
591,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"En Madrid la falta de inversión en Sanidad también deteriora el mantenimiento básico d nuestros hospitales. 

Lamentamos profundamente la inundación de Urgencias del Hospital Infanta Sofía. 

Sus usuarios no merecen esto ni tantos años sin poder disfrutar de esa 4a Torre cerrada.",en madrid la falta de inversion en sanidad tambien deteriora el mantenimiento basico d nuestros hospitales.   lamentamos profundamente la inundacion de urgencias del hospital infanta sofia.   sus usuarios no merecen esto ni tantos anos sin poder disfrutar de esa 4a torre cerrada.,negative,0,0.9281524,0.03733282,0.03451479,True,False,False,True," @MorenoVinues
",13000,21,0.0016153846153846153,247,0.019,235,0.018076923076923077,609718,0.1819,27
592,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"Solo quedan dos días para salir a votar y los socialistas lo haremos con motivación y orgullo.

Miles de alcaldes y alcadesas, presidentes y presidentas que no dejan ni un segundo de preocuparse por sus vecinos y vecinas.

Este 28M VOTA PSOE","solo quedan dos dias para salir a votar y los socialistas lo haremos con motivacion y orgullo.  miles de alcaldes y alcadesas, presidentes y presidentas que no dejan ni un segundo de preocuparse por sus vecinos y vecinas.  este 28m vota psoe",negative,0,0.6345721,0.1031233,0.2623047,True,False,False,True," @patxilopez
",100500,2188,0.021771144278606967,636,0.006328358208955224,909,0.009044776119402985,609718,0.1819,27
593,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"Somos mayoría en Madrid. Hace 4 años ganamos las elecciones. 

Este domingo, sal a votar para cambiar, gobernar y regenerar Madrid. 

#MadridDaParaTodos #VotaPSOE","somos mayoria en madrid. hace 4 anos ganamos las elecciones.   este domingo, sal a votar para cambiar, gobernar y regenerar madrid.   #madriddaparatodos #votapsoe",positive,2,0.1064506,0.09534204,0.7982073,True,False,False,False,False,7971,150,0.01881821603312006,223,0.027976414502571822,335,0.0420273491406348,609718,0.1819,27
594,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"Este domingo, con tu voto puedes lograr…👇🏼

#MadridDaParaTodos #VotaPSOE","este domingo, con tu voto puedes lograr...  #madriddaparatodos #votapsoe",positive,2,0.027486445,0.11085539,0.8616581,True,False,False,False,False,9937,191,0.01922109288517661,315,0.03169970816141693,442,0.04448022542014692,609718,0.1819,27
595,psoe,3,Juan Lobato," @juanlobato_es
",25500,2023-05-26,"Mi último mensaje, mi prioridad. 

Quiero ser el Presidente de la EDUCACIÓN. 

El domingo, a votar y a ganar.","mi ultimo mensaje, mi prioridad.   quiero ser el presidente de la educacion.   el domingo, a votar y a ganar.",positive,2,0.009924997,0.048796855,0.94127816,True,False,False,False,False,18100,248,0.013701657458563535,359,0.01983425414364641,615,0.03397790055248619,609718,0.1819,27
596,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,Madrid es más grande que el ruido y la crispación. Voy a hacer una campaña como el gobierno que quiero para esta ciudad.,madrid es mas grande que el ruido y la crispacion. voy a hacer una campana como el gobierno que quiero para esta ciudad.,positive,2,0.38258252,0.1360092,0.4814083,True,False,False,True,@Rita_Maestre,32400,120,0.003703703703703704,140,0.004320987654320987,341,0.01052469135802469,615171,0.1835,27
597,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,"Agarraos fuerte, que lo próximo es el mejor Madrid que podamos imaginar.

Está en tu mano. Vota Más Madrid.

#VotaLoPróximo28M","agarraos fuerte, que lo proximo es el mejor madrid que podamos imaginar.  esta en tu mano. vota mas madrid.  #votaloproximo28m",positive,2,0.3293797,0.089497164,0.5811232,True,False,False,True,@MasMadrid__,91800,114,0.0012418300653594771,396,0.004313725490196078,644,0.007015250544662309,615171,0.1835,27
598,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,"¿Prefieres tener médicos o tablets en tu centro de urgencias? Eso nos jugamos este 28M

No te pierdas mi entrevista en 
@publico_es
: https://publico.es/politica/monica-garcia-ayuso-gobernar-ese-odio-propios-profesionales.html",?prefieres tener medicos o tablets en tu centro de urgencias? eso nos jugamos este 28m  no te pierdas mi entrevista en   : ,negative,0,0.7267754,0.21920364,0.054021027,True,False,False,False,False,19100,216,0.01130890052356021,159,0.008324607329842932,416,0.021780104712041885,615171,0.1835,27
599,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,Queremos que Más Madrid sea la casa común de todos los progresistas madrileños. No vamos a pedir el carnet a nadie y vamos a cuidar cada voto como oro en paño. Vamos con todo.,queremos que mas madrid sea la casa comun de todos los progresistas madrilenos. no vamos a pedir el carnet a nadie y vamos a cuidar cada voto como oro en pano. vamos con todo.,positive,2,0.21680793,0.13246728,0.6507248,True,False,False,False,False,22500,99,0.0044,112,0.004977777777777778,268,0.011911111111111112,615171,0.1835,27
600,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,¿Sabéis cuándo no improvisan?,?sabeis cuando no improvisan?,negative,0,0.91414267,0.06509403,0.020763261,True,False,False,False,False,24400,225,0.009221311475409836,162,0.006639344262295082,428,0.017540983606557377,615171,0.1835,27
601,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-12,"#VotaLoProximo28M #DespiertaMadrid Vota a 
@Monica_Garcia_G
Presidenta de la Comunidad de Madrid, vota 
@Rita_Maestre
Alcaldesa de Madrid, se llama justicia social, dignidad, igualdad, derechos LGTBIQ+, sanidad y educación pública 💚🏳️‍⚧️🏳️‍🌈","#votaloproximo28m #despiertamadrid vota a   presidenta de la comunidad de madrid, vota   alcaldesa de madrid, se llama justicia social, dignidad, igualdad, derechos lgtbiq+, sanidad y educacion publica",positive,2,0.18391834,0.15016402,0.6659176,True,False,False,True,@CarlaAntonelli,8801,0,0.0,31,0.003522327008294512,109,0.012384956254971026,615171,0.1835,27
602,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-13,Queremos el pan pero también las rosas y el jarrón para las rosas y el tiempo para contemplar las rosas. Lo queremos todo.,queremos el pan pero tambien las rosas y el jarron para las rosas y el tiempo para contemplar las rosas. lo queremos todo.,positive,2,0.25928217,0.15318163,0.5875362,True,False,False,False,False,14500,193,0.013310344827586206,68,0.004689655172413793,180,0.012413793103448275,615171,0.1835,27
603,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-13,"Que se queden con las ganas.
Vota Más Madrid. 
#LoPróximo28M",que se queden con las ganas. vota mas madrid.  #loproximo28m,positive,2,0.4498892,0.08726225,0.4628485,True,False,False,True,@EmilioDelgadoOr,27800,48,0.0017266187050359713,160,0.0057553956834532375,306,0.011007194244604317,615171,0.1835,27
604,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-13,"EMPEZAMOS, GETAFE ✌️

Desde el sur, municipio a municipio haciendo Comunidad.

Quedan 15 días y el pescado no está vendido. Somos lo próximo.","empezamos, getafe   desde el sur, municipio a municipio haciendo comunidad.  quedan 15 dias y el pescado no esta vendido. somos lo proximo.",negative,0,0.5716115,0.15141091,0.27697763,True,False,False,True,@MasMadrid__,20900,39,0.0018660287081339712,67,0.0032057416267942582,203,0.009712918660287081,615171,0.1835,27
605,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-13,"Dijimos adiós a Botella y Aguirre. Diremos adiós a Almeida y Ayuso.

El 20 de mayo a las 11:30 nos vemos en la Plaza Mayor.",dijimos adios a botella y aguirre. diremos adios a almeida y ayuso.  el 20 de mayo a las 11:30 nos vemos en la plaza mayor.,positive,2,0.0571953,0.2807234,0.6620813,True,False,False,True,@MasMadrid__,49600,57,0.0011491935483870968,246,0.004959677419354839,494,0.00995967741935484,615171,0.1835,27
606,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-13,Nos vemos el 20 con a relaxing cup of café con leche.,nos vemos el 20 con a relaxing cup of cafe con leche.,positive,2,0.0101779625,0.3363424,0.65347964,True,False,False,False,False,28400,208,0.007323943661971831,52,0.0018309859154929577,189,0.006654929577464789,615171,0.1835,27
607,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-14,No hay nada mas pijo y más clasista que pensar que en los barrios no interesa el cambio climático. Sobre la “izquierda patinete”:,"no hay nada mas pijo y mas clasista que pensar que en los barrios no interesa el cambio climatico. sobre la ""izquierda patinete"":",negative,0,0.9216863,0.05025261,0.028061043,True,False,False,True,@htejero_,61300,32,0.0005220228384991844,147,0.002398042414355628,381,0.006215334420880914,615171,0.1835,27
608,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-14,Dice Ayuso que quiere ser como yo. Le cuento cómo 👇,dice ayuso que quiere ser como yo. le cuento como,negative,0,0.8592589,0.116751395,0.023989713,True,False,False,False,False,658300,1085,0.0016481847182135804,1047,0.0015904602764696947,1883,0.0028603979948351814,615171,0.1835,27
609,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-15,"La soberbia de Ayuso bloquea el debate sobre pediatras, residencias, vivienda, medioambiente y todo lo que tiene que ver con la vida cotidiana.

Os dejo mi entrevista en 
@LaVanguardia
: https://lavanguardia.com/politica/20230515/8966809/monica-garcia-impuestos-bajos-madrid-pagamos-salud-educacion-privatizado.html","la soberbia de ayuso bloquea el debate sobre pediatras, residencias, vivienda, medioambiente y todo lo que tiene que ver con la vida cotidiana.  os dejo mi entrevista en   : ",negative,0,0.89434385,0.0810369,0.024619201,True,False,True,False,@LaVanguardia,19700,125,0.006345177664974619,153,0.007766497461928934,436,0.022131979695431472,615171,0.1835,27
610,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-15,"¡FELIZ SAN ISIDRO!

Nos vamos la pradera a celebrar Madrid ♥️",!feliz san isidro!  nos vamos la pradera a celebrar madrid,positive,2,0.0067549427,0.014418104,0.978827,True,False,False,True,@MasMadrid__,32600,67,0.0020552147239263803,49,0.0015030674846625766,233,0.007147239263803681,615171,0.1835,27
611,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-15,"¡Feliz San Isidro, patrón del tiempo libre!

Trabajar menos para vivir mejor 👇","!feliz san isidro, patron del tiempo libre!  trabajar menos para vivir mejor",positive,2,0.0074150525,0.012455171,0.9801297,True,False,False,True,@MasMadrid__,61100,244,0.003993453355155482,104,0.001702127659574468,249,0.0040752864157119475,615171,0.1835,27
612,mas madrid,0,Mónica García, @Monica_Garcia_G,193600,2023-05-15,Madrid es la hostia.,madrid es la hostia.,negative,0,0.92834646,0.030194,0.041459616,True,False,False,False,False,399300,1298,0.00325068870523416,559,0.0013999499123466066,648,0.001622839969947408,615171,0.1835,27
